Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE PEAK@BALMEG,"4,900,000","3,067.74","1,597",May-24,BALMEG HILL,Resale,Strata,285,"17,193",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,750,000","1,614.6","1,084",May-24,YISHUN STREET 81,Resale,Strata,150,"11,667",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"770,000",527.44,"1,460",May-24,HILLVIEW RISE,Resale,Strata,49,"15,714",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
D'LEEDON,"3,980,000","1,980.58","2,010",May-24,LEEDON HEIGHTS,Resale,Strata,184,"21,630",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
EMERY POINT,"2,390,000","1,302.44","1,835",May-24,IPOH LANE,Resale,Strata,121,"19,752",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE IMPERIAL,"2,225,000",990.29,"2,247",May-24,JALAN RUMBIA,Resale,Strata,92,"24,185",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
FERRELL RESIDENCES,"3,900,000","1,840.64","2,119",May-24,BUKIT TIMAH ROAD,Resale,Strata,171,"22,807",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
AMANINDA,"1,260,000",796.54,"1,582",May-24,THOMSON ROAD,Resale,Strata,74,"17,027",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WEST BAY CONDOMINIUM,"1,000,000",936.47,"1,068",May-24,WEST COAST CRESCENT,Resale,Strata,87,"11,494",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
LA FIESTA,"1,150,000",731.95,"1,571",May-24,SENGKANG SQUARE,Resale,Strata,68,"16,912",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
D'ZIRE,"1,068,888",764.24,"1,399",May-24,ROBEY CRESCENT,Resale,Strata,71,"15,055",-,Apartment,1,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05
SKYSUITES17,"735,000",365.98,"2,008",May-24,JALAN RAJAH,Resale,Strata,34,"21,618",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
SUITES @ EASTCOAST,"1,025,000",721.19,"1,421",May-24,UPPER EAST COAST ROAD,Resale,Strata,67,"15,299",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
REGENT PARK,"1,072,000",807.3,"1,328",May-24,JALAN LEMPENG,Resale,Strata,75,"14,293",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
YISHUN EMERALD,"1,380,000","1,431.61",964,May-24,CANBERRA DRIVE,Resale,Strata,133,"10,376",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,16 to 20
MARINA BAY SUITES,"5,650,000","2,691","2,100",May-24,CENTRAL BOULEVARD,Resale,Strata,250,"22,600",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,56 to 60
CITY GATE,"1,150,000",570.49,"2,016",May-24,BEACH ROAD,Resale,Strata,53,"21,698",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
STRATA,"980,000",505.91,"1,937",May-24,ESSEX ROAD,Resale,Strata,47,"20,851",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"3,080,000","1,743.77","1,766",May-24,ALEXANDRA VIEW,Resale,Strata,162,"19,012",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,41 to 45
TREASURE AT TAMPINES,"2,790,000","1,711.48","1,630",May-24,TAMPINES LANE,Resale,Strata,159,"17,547",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
DAHLIA PARK CONDOMINIUM,"1,468,000","1,345.5","1,091",May-24,FLORA DRIVE,Resale,Strata,125,"11,744",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
MARGARET VILLE,"1,120,000",527.44,"2,123",May-24,MARGARET DRIVE,Resale,Strata,49,"22,857",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
SEA ESTA,"1,580,000","1,216.33","1,299",May-24,PASIR RIS LINK,Resale,Strata,113,"13,982",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LIVIA,"1,110,000",914.94,"1,213",May-24,PASIR RIS GROVE,Resale,Strata,85,"13,059",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
WHITEHAVEN,"1,128,000",613.55,"1,838",May-24,PASIR PANJANG ROAD,Resale,Strata,57,"19,789",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VILLA MARINA,"1,780,000","1,280.92","1,390",May-24,JALAN SEMPADAN,Resale,Strata,119,"14,958",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
THE PEAK @ CAIRNHILL I,"1,080,000",527.44,"2,048",May-24,CAIRNHILL CIRCLE,Resale,Strata,49,"22,041",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
EVERITT EDGE,"750,000",430.56,"1,742",May-24,JOO CHIAT PLACE,Resale,Strata,40,"18,750",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
OUE TWIN PEAKS,"1,239,070",570.49,"2,172",May-24,LEONIE HILL ROAD,Resale,Strata,53,"23,379",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,26 to 30
STURDEE RESIDENCES,"910,000",419.8,"2,168",May-24,BEATTY ROAD,Resale,Strata,39,"23,333",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
VISIONCREST,"2,100,000",904.18,"2,323",May-24,OXLEY RISE,Resale,Strata,84,"25,000",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
WATERFRONT KEY,"2,000,000","1,227.1","1,630",May-24,BEDOK RESERVOIR ROAD,Resale,Strata,114,"17,544",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
LEICESTER SUITES,"800,000",419.8,"1,906",May-24,LEICESTER ROAD,Resale,Strata,39,"20,513",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
COTE D'AZUR,"2,630,000","1,388.56","1,894",May-24,MARINE PARADE ROAD,Resale,Strata,129,"20,388",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
NEWEST,"1,050,000",678.13,"1,548",May-24,WEST COAST DRIVE,Resale,Strata,63,"16,667",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,088,888","1,356.26","1,540",May-24,KEPPEL BAY VIEW,Resale,Strata,126,"16,578",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE GLADES,"1,820,000","1,022.58","1,780",May-24,BEDOK RISE,Resale,Strata,95,"19,158",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
ALTEZ,"1,590,000",839.59,"1,894",May-24,ENGGOR STREET,Resale,Strata,78,"20,385",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
HILLBROOKS,"1,620,000","1,130.22","1,433",May-24,HILLVIEW AVENUE,Resale,Strata,105,"15,429",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
QUEENS PEAK,"1,950,000",861.12,"2,264",May-24,DUNDEE ROAD,Resale,Strata,80,"24,375",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,41 to 45
THE METZ,"2,750,000","1,065.64","2,581",May-24,DEVONSHIRE ROAD,Resale,Strata,99,"27,778",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
REGENT GROVE,"1,100,000","1,173.28",938,May-24,CHOA CHU KANG NORTH 7,Resale,Strata,109,"10,092",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
FOREST WOODS,"1,870,000",947.23,"1,974",May-24,LORONG LEW LIAN,Resale,Strata,88,"21,250",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
RIVER PLACE,"2,650,000","1,431.61","1,851",May-24,HAVELOCK ROAD,Resale,Strata,133,"19,925",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,265,000",721.19,"1,754",May-24,LAKESIDE DRIVE,Resale,Strata,67,"18,881",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
KUIE PONG LOFT,"3,608,000","1,453.14","2,483",May-24,ROBIN WALK,Resale,Strata,135,"26,726",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
IVORY HEIGHTS,"1,750,000","1,700.71","1,029",May-24,JURONG EAST STREET 13,Resale,Strata,158,"11,076",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,06 to 10
PARC BOTANNIA,"2,038,000","1,280.92","1,591",May-24,FERNVALE STREET,Resale,Strata,119,"17,126",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
SEASTRAND,"770,000",581.26,"1,325",May-24,PASIR RIS LINK,Resale,Strata,54,"14,259",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
SPOTTISWOODE 18,"1,200,000",753.48,"1,593",May-24,SPOTTISWOODE PARK ROAD,Resale,Strata,70,"17,143",-,Apartment,1,Freehold,02,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"2,400,000","1,151.75","2,084",May-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,107,"22,430",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE TRILINQ,"2,190,000","1,356.26","1,615",May-24,JALAN LEMPENG,Resale,Strata,126,"17,381",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"2,770,000","1,722.24","1,608",May-24,TAMPINES LANE,Resale,Strata,160,"17,313",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
BELLA VISTA,"853,000",592.02,"1,441",May-24,SOMMERVILLE ROAD,Resale,Strata,55,"15,509",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
PEOPLE'S GARDEN,"1,408,888","1,248.62","1,128",May-24,LORONG 1 REALTY PARK,Resale,Strata,116,"12,146",-,Apartment,1,999 yrs lease commencing from 1879,19,Outside Central Region,01 to 05
LANDBAY CONDOMINIUM,"2,100,000","1,237.86","1,696",May-24,JALAN HAJIJAH,Resale,Strata,115,"18,261",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE HILLIER,"785,000",548.96,"1,430",May-24,HILLVIEW RISE,Resale,Strata,51,"15,392",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,260,000",688.9,"1,829",May-24,SERANGOON NORTH VIEW,Resale,Strata,64,"19,688",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
WATERTOWN,"960,000",602.78,"1,593",May-24,PUNGGOL CENTRAL,Resale,Strata,56,"17,143",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PARC SOPHIA,"1,273,000",839.59,"1,516",May-24,ADIS ROAD,Resale,Strata,78,"16,321",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
COSTA DEL SOL,"2,100,000","1,237.86","1,696",May-24,BAYSHORE ROAD,Resale,Strata,115,"18,261",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
THE MINTON,"1,420,000",979.52,"1,450",May-24,HOUGANG STREET 11,Resale,Strata,91,"15,604",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE MINTON,"945,000",710.42,"1,330",May-24,HOUGANG STREET 11,Resale,Strata,66,"14,318",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
LANGSTON VILLE,"1,860,000",936.47,"1,986",May-24,KIM YAM ROAD,Resale,Strata,87,"21,379",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
RIVERSIDE MELODIES,"1,730,000","1,076.4","1,607",May-24,ST. MICHAEL'S ROAD,Resale,Strata,100,"17,300",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
E MAISON,"1,538,000",936.47,"1,642",May-24,BRADDELL ROAD,Resale,Strata,87,"17,678",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
KOVAN MELODY,"2,315,889","1,313.21","1,764",May-24,KOVAN ROAD,Resale,Strata,122,"18,983",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
DAKOTA RESIDENCES,"2,150,000","1,291.68","1,664",May-24,DAKOTA CRESCENT,Resale,Strata,120,"17,917",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,380,000","1,119.46","1,233",May-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,104,"13,269",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
THE TRUMPS,"1,600,000",947.23,"1,689",May-24,JALAN KEMBANGAN,Resale,Strata,88,"18,182",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"1,070,000",656.6,"1,630",May-24,UPPER SERANGOON ROAD,Resale,Strata,61,"17,541",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
16 @ AMBER,"858,000",419.8,"2,044",May-24,AMBER ROAD,Resale,Strata,39,"22,000",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
OASIS GARDEN,"2,560,000","1,474.67","1,736",May-24,JALAN BUNGA RAMPAI,Resale,Strata,137,"18,686",-,Condominium,1,Freehold,19,Rest of Central Region,16 to 20
TREE HOUSE,"1,200,000",861.12,"1,394",May-24,CHESTNUT AVENUE,Resale,Strata,80,"15,000",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,06 to 10
JADESCAPE,"1,390,000",645.84,"2,152",May-24,SHUNFU ROAD,Resale,Strata,60,"23,167",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
DUO RESIDENCES,"1,550,000",721.19,"2,149",May-24,FRASER STREET,Resale,Strata,67,"23,134",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
TERRASSE,"2,450,000","1,819.12","1,347",May-24,TERRASSE LANE,Resale,Strata,169,"14,497",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE REGENCY AT TIONG BAHRU,"2,280,000",958,"2,380",May-24,CHAY YAN STREET,Resale,Strata,89,"25,618",-,Condominium,1,Freehold,03,Rest of Central Region,11 to 15
BAYSHORE PARK,"1,290,000",936.47,"1,378",May-24,BAYSHORE ROAD,Resale,Strata,87,"14,828",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
SKYSUITES@ANSON,"850,000",365.98,"2,323",May-24,ENGGOR STREET,Resale,Strata,34,"25,000",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
GRAND DUCHESS AT ST PATRICK'S,"5,530,000","3,218.44","1,718",May-24,ST. PATRICK'S ROAD,Resale,Strata,299,"18,495",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
COMMONWEALTH TOWERS,"1,590,000",699.66,"2,273",May-24,COMMONWEALTH AVENUE,Resale,Strata,65,"24,462",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
PALM ISLES,"960,000",807.3,"1,189",May-24,FLORA DRIVE,Resale,Strata,75,"12,800",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
CASA MERAH,"1,760,000","1,227.1","1,434",May-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,114,"15,439",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
CITYSCAPE @FARRER PARK,"1,680,000",990.29,"1,696",May-24,MERGUI ROAD,Resale,Strata,92,"18,261",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
D'NEST,"2,100,000","1,410.08","1,489",May-24,PASIR RIS GROVE,Resale,Strata,131,"16,031",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
KEMBANGAN SUITES,"905,000",559.73,"1,617",May-24,JALAN MASJID,Resale,Strata,52,"17,404",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,048,000",635.08,"1,650",May-24,FERNVALE ROAD,Resale,Strata,59,"17,763",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
CLYDES RESIDENCE,"895,000",570.49,"1,569",May-24,MERGUI ROAD,Resale,Strata,53,"16,887",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE CREEK @ BUKIT,"2,488,000","1,711.48","1,454",May-24,TOH TUCK ROAD,Resale,Strata,159,"15,648",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
RIVERSIDE 48,"1,400,000",721.19,"1,941",May-24,ROBERTSON QUAY,Resale,Strata,67,"20,896",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE WATERINA,"3,200,000","1,754.53","1,824",May-24,LORONG 40 GEYLANG,Resale,Strata,163,"19,632",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE TEMBUSU,"1,020,000",645.84,"1,579",May-24,TAMPINES ROAD,Resale,Strata,60,"17,000",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20
CANBERRA RESIDENCES,"1,388,000","1,323.97","1,048",May-24,CANBERRA DRIVE,Resale,Strata,123,"11,285",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE MINTON,"2,650,000","1,754.53","1,510",May-24,HOUGANG STREET 11,Resale,Strata,163,"16,258",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
TERRASSE,"1,308,000",958,"1,365",May-24,TERRASSE LANE,Resale,Strata,89,"14,697",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,208,000",893.41,"1,352",May-24,FERNVALE ROAD,Resale,Strata,83,"14,554",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,550,000","1,044.11","1,485",May-24,FERNVALE CLOSE,Resale,Strata,97,"15,979",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
THE PALETTE,"1,010,000",753.48,"1,340",May-24,PASIR RIS GROVE,Resale,Strata,70,"14,429",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC RIVIERA,"980,000",602.78,"1,626",May-24,WEST COAST VALE,Resale,Strata,56,"17,500",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
REGENT RESIDENCES,"1,300,000",807.3,"1,610",May-24,SERANGOON ROAD,Resale,Strata,75,"17,333",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
WING FONG MANSIONS,"1,139,000","1,130.22","1,008",May-24,LORONG 14 GEYLANG,Resale,Strata,105,"10,848",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TANJONG RIA CONDOMINIUM,"1,567,000",968.76,"1,618",May-24,TANJONG RHU ROAD,Resale,Strata,90,"17,411",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,01 to 05
THE MINTON,"1,580,000","1,087.16","1,453",May-24,HOUGANG STREET 11,Resale,Strata,101,"15,644",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
RIVERSAILS,"1,255,000",882.65,"1,422",May-24,UPPER SERANGOON CRESCENT,Resale,Strata,82,"15,305",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FOREST WOODS,"1,240,000",635.08,"1,953",May-24,LORONG LEW LIAN,Resale,Strata,59,"21,017",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
LAGUNA GREEN,"2,120,000","1,550.02","1,368",May-24,JALAN HAJIJAH,Resale,Strata,144,"14,722",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE MAYLEA,"2,060,000","1,205.57","1,709",May-24,PASIR PANJANG ROAD,Resale,Strata,112,"18,393",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
OUE TWIN PEAKS,"1,140,000",548.96,"2,077",May-24,LEONIE HILL ROAD,Resale,Strata,51,"22,353",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,01 to 05
THE ROCHESTER RESIDENCES,"1,930,000","1,216.33","1,587",May-24,ROCHESTER DRIVE,Resale,Strata,113,"17,080",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
LAGUNA PARK,"2,000,000","1,614.6","1,239",May-24,MARINE PARADE ROAD,Resale,Strata,150,"13,333",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,06 to 10
SUNRISE GARDENS,"1,095,000","1,184.04",925,May-24,SUNRISE AVENUE,Resale,Strata,110,"9,955",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,038,000",979.52,"1,060",May-24,ELIAS ROAD,Resale,Strata,91,"11,407",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
PRISTINE HEIGHTS,"2,138,000","1,356.26","1,576",May-24,MERGUI ROAD,Resale,Strata,126,"16,968",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE BALE,"1,580,000","1,216.33","1,299",May-24,LORONG H TELOK KURAU,Resale,Strata,113,"13,982",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
REGENTVILLE,"1,168,000","1,076.4","1,085",May-24,HOUGANG STREET 92,Resale,Strata,100,"11,680",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
CUSCADEN RESERVE,"2,438,000",807.3,"3,020",May-24,CUSCADEN ROAD,Resale,Strata,75,"32,507",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE CENTRIS,"2,480,000","2,045.16","1,213",May-24,JURONG WEST CENTRAL 3,Resale,Strata,190,"13,053",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,560,400","2,066.69","1,723",May-24,OCEAN WAY,Resale,Strata,192,"18,544",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
CASA CAMBIO,"770,000",441.32,"1,745",May-24,LIM TUA TOW ROAD,Resale,Strata,41,"18,780",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,800,000","1,011.82","1,779",May-24,TAMPINES LANE,Resale,Strata,94,"19,149",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
