Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BLOSSOM RESIDENCES,"1,350,000","1,054.87","1,280",Mar-26,SEGAR ROAD,Resale,Strata,98,"13,776",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
SUMMERDALE,"1,200,000","1,194.8","1,004",Mar-26,BOON LAY DRIVE,Resale,Strata,111,"10,811",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
SIGNATURE AT YISHUN,"1,380,000","1,097.93","1,257",Mar-26,YISHUN STREET 51,Resale,Strata,102,"13,529",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
SIMEI GREEN CONDOMINIUM,"1,430,000","1,194.8","1,197",Mar-26,SIMEI STREET 4,Resale,Strata,111,"12,883",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"2,100,000","1,474.67","1,424",Mar-26,WESTWOOD AVENUE,Resale,Strata,137,"15,328",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,410,000","1,097.93","1,284",Mar-26,SENGKANG EAST AVENUE,Resale,Strata,102,"13,824",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
LAKE LIFE,"1,850,000","1,259.39","1,469",Mar-26,TAO CHING ROAD,Resale,Strata,117,"15,812",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
SIGNATURE AT YISHUN,"1,378,888","1,097.93","1,256",Mar-26,YISHUN STREET 51,Resale,Strata,102,"13,519",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE CRITERION,"980,888",699.66,"1,402",Mar-26,YISHUN STREET 51,Resale,Strata,65,"15,091",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
BELLEWOODS,"1,560,000","1,151.75","1,354",Mar-26,WOODLANDS AVENUE 5,Resale,Strata,107,"14,579",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,01 to 05
1 CANBERRA,"2,100,000","1,829.88","1,148",Mar-26,CANBERRA DRIVE,Resale,Strata,170,"12,353",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"1,408,888","1,033.34","1,363",Mar-26,WESTWOOD AVENUE,Resale,Strata,96,"14,676",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"2,100,000","1,054.87","1,991",Mar-26,YIO CHU KANG ROAD,Resale,Strata,98,"21,429",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"1,905,000","1,097.93","1,735",Mar-26,TAMPINES CENTRAL 7,Resale,Strata,102,"18,676",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
WHITEWATER,"1,338,000","1,140.98","1,173",Mar-26,PASIR RIS STREET 72,Resale,Strata,106,"12,623",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,11 to 15
PARC LIFE,"1,800,000","1,270.15","1,417",Mar-26,SEMBAWANG CRESCENT,Resale,Strata,118,"15,254",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
TWIN WATERFALLS,"1,458,000",914.94,"1,594",Mar-26,PUNGGOL WALK,Resale,Strata,85,"17,153",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE RAINFOREST,"1,820,000","1,140.98","1,595",Mar-26,CHOA CHU KANG AVENUE 3,Resale,Strata,106,"17,170",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
WESTWOOD RESIDENCES,"1,650,000","1,151.75","1,433",Mar-26,WESTWOOD AVENUE,Resale,Strata,107,"15,421",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
FORESTVILLE,"1,590,000","1,205.57","1,319",Mar-26,WOODLANDS DRIVE 16,Resale,Strata,112,"14,196",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
HUNDRED PALMS RESIDENCES,"2,200,000","1,216.33","1,809",Mar-26,YIO CHU KANG ROAD,Resale,Strata,113,"19,469",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
FORESTVILLE,"1,635,000","1,291.68","1,266",Mar-26,WOODLANDS DRIVE 16,Resale,Strata,120,"13,625",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
THE TOPIARY,"2,218,000","1,291.68","1,717",Mar-26,FERNVALE LANE,Resale,Strata,120,"18,483",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
PARC LIFE,"1,460,000","1,065.64","1,370",Mar-26,SEMBAWANG CRESCENT,Resale,Strata,99,"14,747",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE AMORE,"1,475,000",990.29,"1,489",Mar-26,EDGEDALE PLAINS,Resale,Strata,92,"16,033",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
SOL ACRES,"1,250,000",850.36,"1,470",Mar-26,CHOA CHU KANG GROVE,Resale,Strata,79,"15,823",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
NORTHOAKS,"1,150,000","1,248.62",921,Mar-26,WOODLANDS CRESCENT,Resale,Strata,116,"9,914",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
RIVERCOVE RESIDENCES,"2,000,000","1,184.04","1,689",Mar-26,ANCHORVALE LANE,Resale,Strata,110,"18,182",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE VISIONAIRE,"1,500,000","1,022.58","1,467",Mar-26,CANBERRA DRIVE,Resale,Strata,95,"15,789",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
CHESTERVALE,"1,240,000","1,259.39",985,Mar-26,BANGKIT ROAD,Resale,Strata,117,"10,598",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
THE VALES,"1,405,888",914.94,"1,537",Mar-26,ANCHORVALE CRESCENT,Resale,Strata,85,"16,540",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
PARK GREEN,"1,600,000","1,367.03","1,170",Mar-26,RIVERVALE LINK,Resale,Strata,127,"12,598",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
WESTWOOD RESIDENCES,"2,020,000","1,517.72","1,331",Mar-26,WESTWOOD AVENUE,Resale,Strata,141,"14,326",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,01 to 05
BELLEWOODS,"1,420,888","1,097.93","1,294",Mar-26,WOODLANDS AVENUE 5,Resale,Strata,102,"13,930",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,11 to 15
WATERBAY,"1,620,000","1,097.93","1,476",Mar-26,EDGEFIELD PLAINS,Resale,Strata,102,"15,882",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"2,320,000","1,485.43","1,562",Mar-26,PUNGGOL DRIVE,Resale,Strata,138,"16,812",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
BELLEWATERS,"1,800,000","1,130.22","1,593",Mar-26,ANCHORVALE CRESCENT,Resale,Strata,105,"17,143",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
WATERCOLOURS,"1,175,000",958,"1,227",Mar-26,PASIR RIS LINK,Resale,Strata,89,"13,202",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE VALES,"1,250,000",764.24,"1,636",Feb-26,ANCHORVALE CRESCENT,Resale,Strata,71,"17,606",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
BELYSA,"1,535,000","1,054.87","1,455",Feb-26,PASIR RIS DRIVE 1,Resale,Strata,98,"15,663",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
RIVERCOVE RESIDENCES,"1,810,000","1,076.4","1,682",Feb-26,ANCHORVALE LANE,Resale,Strata,100,"18,100",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,16 to 20
NORTHOAKS,"1,050,000","1,237.86",848,Feb-26,WOODLANDS CRESCENT,Resale,Strata,115,"9,130",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
YEW MEI GREEN,"1,520,000","1,431.61","1,062",Feb-26,CHOA CHU KANG NORTH 6,Resale,Strata,133,"11,429",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
SKYPARK RESIDENCES,"1,860,000","1,313.21","1,416",Feb-26,SEMBAWANG CRESCENT,Resale,Strata,122,"15,246",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
BELYSA,"1,525,000","1,033.34","1,476",Feb-26,PASIR RIS DRIVE 1,Resale,Strata,96,"15,885",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"2,000,000","1,184.04","1,689",Feb-26,TAMPINES CENTRAL 7,Resale,Strata,110,"18,182",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
WESTMERE,"1,488,888","1,291.68","1,153",Feb-26,JURONG EAST STREET 13,Resale,Strata,120,"12,407",-,Executive Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,11 to 15
NORTHOAKS,"1,120,000","1,237.86",905,Feb-26,WOODLANDS CRESCENT,Resale,Strata,115,"9,739",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
THE TERRACE,"1,550,000","1,001.05","1,548",Feb-26,EDGEDALE PLAINS,Resale,Strata,93,"16,667",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
INZ RESIDENCE,"1,510,000",990.29,"1,525",Feb-26,CHOA CHU KANG AVENUE 5,Resale,Strata,92,"16,413",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,06 to 10
THE VISIONAIRE,"2,018,000","1,345.5","1,500",Feb-26,CANBERRA DRIVE,Resale,Strata,125,"16,144",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE TERRACE,"1,670,000","1,076.4","1,551",Feb-26,EDGEDALE PLAINS,Resale,Strata,100,"16,700",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,16 to 20
ARC AT TAMPINES,"1,425,000","1,076.4","1,324",Feb-26,TAMPINES AVENUE 8,Resale,Strata,100,"14,250",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
WATERWOODS,"1,908,888","1,280.92","1,490",Feb-26,PUNGGOL FIELD WALK,Resale,Strata,119,"16,041",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
RIVERCOVE RESIDENCES,"1,500,000",904.18,"1,659",Feb-26,ANCHORVALE LANE,Resale,Strata,84,"17,857",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,16 to 20
PRIVE,"1,910,000","1,227.1","1,557",Feb-26,PUNGGOL FIELD,Resale,Strata,114,"16,754",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
RIVERCOVE RESIDENCES,"1,850,000","1,108.69","1,669",Feb-26,ANCHORVALE LANE,Resale,Strata,103,"17,961",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
PARK GREEN,"1,780,000","1,550.02","1,148",Feb-26,RIVERVALE LINK,Resale,Strata,144,"12,361",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
EASTVALE,"1,300,000","1,119.46","1,161",Feb-26,PASIR RIS DRIVE 3,Resale,Strata,104,"12,500",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"2,430,000","1,431.61","1,697",Feb-26,TAMPINES CENTRAL 7,Resale,Strata,133,"18,271",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
LAKE LIFE,"1,850,000","1,237.86","1,495",Feb-26,TAO CHING ROAD,Resale,Strata,115,"16,087",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
ARC AT TAMPINES,"1,100,000",796.54,"1,381",Feb-26,TAMPINES AVENUE 8,Resale,Strata,74,"14,865",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,490,000","1,033.34","1,442",Feb-26,SENGKANG EAST AVENUE,Resale,Strata,96,"15,521",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE CANOPY,"1,365,000","1,194.8","1,142",Feb-26,YISHUN AVENUE 11,Resale,Strata,111,"12,297",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
BELLEWOODS,"1,288,000",936.47,"1,375",Feb-26,WOODLANDS AVENUE 5,Resale,Strata,87,"14,805",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,01 to 05
NORTHWAVE,"1,400,000","1,097.93","1,275",Feb-26,WOODLANDS VIEW,Resale,Strata,102,"13,725",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,11 to 15
ARC AT TAMPINES,"1,860,000","1,420.85","1,309",Feb-26,TAMPINES AVENUE 8,Resale,Strata,132,"14,091",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE AMORE,"1,330,000",882.65,"1,507",Feb-26,EDGEDALE PLAINS,Resale,Strata,82,"16,220",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
INZ RESIDENCE,"1,610,000","1,130.22","1,425",Feb-26,CHOA CHU KANG AVENUE 5,Resale,Strata,105,"15,333",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,11 to 15
THE VALES,"1,392,000",904.18,"1,540",Feb-26,ANCHORVALE CRESCENT,Resale,Strata,84,"16,571",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
BELLEWATERS,"1,408,000",925.7,"1,521",Feb-26,ANCHORVALE CRESCENT,Resale,Strata,86,"16,372",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
WATERWOODS,"2,500,000","1,668.42","1,498",Feb-26,PUNGGOL FIELD WALK,Resale,Strata,155,"16,129",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
LILYDALE,"1,150,000","1,237.86",929,Feb-26,YISHUN AVENUE 6,Resale,Strata,115,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
LAKE LIFE,"1,630,000","1,087.16","1,499",Feb-26,TAO CHING ROAD,Resale,Strata,101,"16,139",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
THE BROWNSTONE,"1,428,888",914.94,"1,562",Feb-26,CANBERRA DRIVE,Resale,Strata,85,"16,810",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
ARC AT TAMPINES,"1,650,000","1,173.28","1,406",Feb-26,TAMPINES AVENUE 8,Resale,Strata,109,"15,138",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE ESPARIS,"1,388,000","1,259.39","1,102",Feb-26,PASIR RIS DRIVE 4,Resale,Strata,117,"11,863",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
HERON BAY,"1,538,888","1,259.39","1,222",Feb-26,UPPER SERANGOON VIEW,Resale,Strata,117,"13,153",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVERCOVE RESIDENCES,"1,440,000",904.18,"1,593",Feb-26,ANCHORVALE LANE,Resale,Strata,84,"17,143",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
WANDERVALE,"1,895,000","1,130.22","1,677",Feb-26,CHOA CHU KANG AVENUE 3,Resale,Strata,105,"18,048",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
NORTHWAVE,"1,388,000","1,119.46","1,240",Feb-26,WOODLANDS VIEW,Resale,Strata,104,"13,346",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,11 to 15
HUNDRED PALMS RESIDENCES,"2,130,000","1,054.87","2,019",Feb-26,YIO CHU KANG ROAD,Resale,Strata,98,"21,735",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
WATERCOLOURS,"1,120,000",914.94,"1,224",Feb-26,PASIR RIS LINK,Resale,Strata,85,"13,176",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NORTHWAVE,"1,068,000",742.72,"1,438",Feb-26,WOODLANDS VIEW,Resale,Strata,69,"15,478",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,11 to 15
THE BROWNSTONE,"1,433,000",914.94,"1,566",Feb-26,CANBERRA DRIVE,Resale,Strata,85,"16,859",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
WATERWOODS,"1,850,000","1,280.92","1,444",Feb-26,PUNGGOL FIELD WALK,Resale,Strata,119,"15,546",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
NORTHOAKS,"1,080,000","1,237.86",872,Feb-26,WOODLANDS CRESCENT,Resale,Strata,115,"9,391",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
ECOPOLITAN,"2,300,000","1,528.49","1,505",Feb-26,PUNGGOL WALK,Resale,Strata,142,"16,197",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE VISIONAIRE,"1,865,000","1,140.98","1,635",Feb-26,CANBERRA DRIVE,Resale,Strata,106,"17,594",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
WATERWOODS,"1,895,000","1,280.92","1,479",Feb-26,PUNGGOL FIELD WALK,Resale,Strata,119,"15,924",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"1,938,000","1,356.26","1,429",Feb-26,COMPASSVALE BOW,Resale,Strata,126,"15,381",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
YEW MEI GREEN,"1,550,000","1,410.08","1,099",Feb-26,CHOA CHU KANG NORTH 6,Resale,Strata,131,"11,832",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,370,000","1,033.34","1,326",Feb-26,SENGKANG EAST AVENUE,Resale,Strata,96,"14,271",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SEA HORIZON,"1,800,000","1,280.92","1,405",Feb-26,PASIR RIS RISE,Resale,Strata,119,"15,126",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
THE TOPIARY,"1,710,000","1,054.87","1,621",Feb-26,FERNVALE LANE,Resale,Strata,98,"17,449",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
SIMEI GREEN CONDOMINIUM,"1,620,000","1,593.07","1,017",Feb-26,SIMEI STREET 4,Resale,Strata,148,"10,946",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
TWIN WATERFALLS,"2,250,000","1,969.81","1,142",Feb-26,PUNGGOL WALK,Resale,Strata,183,"12,295",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
SKYPARK RESIDENCES,"1,868,000","1,302.44","1,434",Feb-26,SEMBAWANG CRESCENT,Resale,Strata,121,"15,438",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
SOL ACRES,"1,550,000",947.23,"1,636",Feb-26,CHOA CHU KANG GROVE,Resale,Strata,88,"17,614",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,21 to 25
SKYPARK RESIDENCES,"2,180,000","1,582.31","1,378",Feb-26,SEMBAWANG CRESCENT,Resale,Strata,147,"14,830",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
THE DEW,"1,500,000","1,205.57","1,244",Feb-26,BUKIT BATOK STREET 21,Resale,Strata,112,"13,393",-,Executive Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
BISHAN LOFT,"2,398,888","1,377.79","1,741",Feb-26,BISHAN STREET 11,Resale,Strata,128,"18,741",-,Executive Condominium,1,99 yrs lease commencing from 2000,20,Rest of Central Region,26 to 30
RIVERCOVE RESIDENCES,"1,878,000","1,184.04","1,586",Feb-26,ANCHORVALE LANE,Resale,Strata,110,"17,073",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
