Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CITY GATE,"1,410,000",688.9,"2,047",Oct-22,BEACH ROAD,Resale,Strata,64,"22,031",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
D'WEAVE,"828,000",505.91,"1,637",Oct-22,LORONG 39 GEYLANG,Resale,Strata,47,"17,617",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
6 DERBYSHIRE,"880,000",473.62,"1,858",Oct-22,DERBYSHIRE ROAD,Resale,Strata,44,"20,000",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
MANHATTAN MANSIONS,"3,880,000","2,228.15","1,741",Oct-22,GRANGE ROAD,Resale,Strata,207,"18,744",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SKYSUITES@ANSON,"1,410,000",699.66,"2,015",Oct-22,ENGGOR STREET,Resale,Strata,65,"21,692",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
SOPHIA HILLS,"1,222,000",570.49,"2,142",Oct-22,MOUNT SOPHIA,Resale,Strata,53,"23,057",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
RIVERGATE,"4,800,000","1,776.06","2,703",Oct-22,ROBERTSON QUAY,Resale,Strata,165,"29,091",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
D'LEEDON,"1,300,000",635.08,"2,047",Oct-22,LEEDON HEIGHTS,Resale,Strata,59,"22,034",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
THE INTERLACE,"1,360,000",807.3,"1,685",Oct-22,DEPOT ROAD,Resale,Strata,75,"18,133",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
OKIO,"725,000",419.8,"1,727",Oct-22,BALESTIER ROAD,Resale,Strata,39,"18,590",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
WALLICH RESIDENCE,"6,270,000","1,754.53","3,574",Oct-22,WALLICH STREET,Resale,Strata,163,"38,466",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
DUCHESS CREST,"1,680,000",936.47,"1,794",Oct-22,DUCHESS AVENUE,Resale,Strata,87,"19,310",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE CENTRIS,"1,258,000","1,302.44",966,Oct-22,JURONG WEST CENTRAL 3,Resale,Strata,121,"10,397",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,01 to 05
8 NAPIER,"9,400,000","2,777.11","3,385",Oct-22,NAPIER ROAD,Resale,Strata,258,"36,434",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
WATERVIEW,"880,000",785.77,"1,120",Oct-22,TAMPINES AVENUE 1,Resale,Strata,73,"12,055",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
3 ORCHARD BY-THE-PARK,"13,003,000","3,250.73","4,000",Oct-22,ORCHARD BOULEVARD,Resale,Strata,302,"43,056",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
3 ORCHARD BY-THE-PARK,"10,041,000","2,583.36","3,887",Oct-22,ORCHARD BOULEVARD,Resale,Strata,240,"41,838",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
ROBIN REGALIA,"2,250,000","1,259.39","1,787",Oct-22,ROBIN ROAD,Resale,Strata,117,"19,231",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
DOVER PARKVIEW,"1,640,000","1,280.92","1,280",Oct-22,DOVER RISE,Resale,Strata,119,"13,782",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
MODA,"1,938,000",968.76,"2,000",Oct-22,EAST COAST ROAD,Resale,Strata,90,"21,533",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE TROPICA,"1,408,000","1,237.86","1,137",Oct-22,TAMPINES AVENUE 1,Resale,Strata,115,"12,243",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
CAVENDISH PARK,"1,800,000","1,227.1","1,467",Oct-22,PINE GROVE,Resale,Strata,114,"15,789",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,06 to 10
THE CREEK @ BUKIT,"2,050,000","1,291.68","1,587",Oct-22,TOH TUCK ROAD,Resale,Strata,120,"17,083",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SEAWIND,"1,150,000",656.6,"1,751",Oct-22,LORONG M TELOK KURAU,Resale,Strata,61,"18,852",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PARK NATURA,"1,888,000","1,528.49","1,235",Oct-22,BUKIT BATOK EAST AVENUE 6,Resale,Strata,142,"13,296",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"2,650,000","3,013.92",879,Oct-22,FLORA DRIVE,Resale,Strata,280,"9,464",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
111 EMERALD HILL,"5,100,000","1,969.81","2,589",Oct-22,EMERALD HILL ROAD,Resale,Strata,183,"27,869",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE TROPICA,"1,688,000","1,517.72","1,112",Oct-22,TAMPINES AVENUE 1,Resale,Strata,141,"11,972",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
RIPPLE BAY,"1,380,000","1,065.64","1,295",Oct-22,PASIR RIS LINK,Resale,Strata,99,"13,939",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"756,000",893.41,846,Oct-22,YISHUN STREET 81,Resale,Strata,83,"9,108",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
THE CREST,"3,620,000","1,700.71","2,129",Oct-22,PRINCE CHARLES CRESCENT,Resale,Strata,158,"22,911",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
CHILTERN PARK,"1,570,000","1,248.62","1,257",Oct-22,SERANGOON AVENUE 3,Resale,Strata,116,"13,534",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,200,000","1,011.82","1,186",Oct-22,SELETAR ROAD,Resale,Strata,94,"12,766",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
GROSVENOR VIEW,"1,100,000",882.65,"1,246",Oct-22,LENGKONG EMPAT,Resale,Strata,82,"13,415",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ONE DEVONSHIRE,"3,250,000","1,194.8","2,720",Oct-22,DEVONSHIRE ROAD,Resale,Strata,111,"29,279",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
URBAN VISTA,"677,600",441.32,"1,535",Oct-22,TANAH MERAH KECHIL LINK,Resale,Strata,41,"16,527",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"716,000",516.67,"1,386",Oct-22,HILLVIEW RISE,Resale,Strata,48,"14,917",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
SPOTTISWOODE SUITES,"1,030,000",441.32,"2,334",Oct-22,SPOTTISWOODE PARK ROAD,Resale,Strata,41,"25,122",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
ROYALGREEN,"1,986,000",688.9,"2,883",Oct-22,ANAMALAI AVENUE,Resale,Strata,64,"31,031",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MARGARET VILLE,"1,448,000",699.66,"2,070",Oct-22,MARGARET DRIVE,Resale,Strata,65,"22,277",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
REGENT PARK,"1,100,000",958,"1,148",Oct-22,JALAN LEMPENG,Resale,Strata,89,"12,360",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,090,000",871.88,"1,250",Oct-22,FERNVALE ROAD,Resale,Strata,81,"13,457",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
EASTPOINT GREEN,"1,230,000","1,184.04","1,039",Oct-22,SIMEI STREET 3,Resale,Strata,110,"11,182",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,600,000","1,323.97","1,208",Oct-22,BEDOK RESERVOIR VIEW,Resale,Strata,123,"13,008",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,16 to 20
SKY VUE,"1,305,000",678.13,"1,924",Oct-22,BISHAN STREET 15,Resale,Strata,63,"20,714",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
MERAPRIME,"2,115,888","1,173.28","1,803",Oct-22,JALAN BUKIT HO SWEE,Resale,Strata,109,"19,412",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,31 to 35
THE BAYSHORE,"1,140,000",979.52,"1,164",Oct-22,BAYSHORE ROAD,Resale,Strata,91,"12,527",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
MARTIN NO 38,"2,900,000","1,130.22","2,566",Oct-22,MARTIN ROAD,Resale,Strata,105,"27,619",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
TANGLIN PARK,"3,600,000","1,506.96","2,389",Oct-22,RIDLEY PARK,Resale,Strata,140,"25,714",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
D'CAMBRIDGE,"2,880,000","2,669.47","1,079",Oct-22,CAMBRIDGE ROAD,Resale,Strata,248,"11,613",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ORCHID APARTMENTS,"2,300,000","1,399.32","1,644",Oct-22,ENG NEO AVENUE,Resale,Strata,130,"17,692",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
LIVIA,"1,410,000","1,270.15","1,110",Oct-22,PASIR RIS GROVE,Resale,Strata,118,"11,949",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
CLEMENTIWOODS CONDOMINIUM,"1,410,000","1,054.87","1,337",Oct-22,WEST COAST ROAD,Resale,Strata,98,"14,388",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
HILLTOPS,"8,529,000","2,378.84","3,585",Oct-22,CAIRNHILL CIRCLE,Resale,Strata,221,"38,593",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
RIPPLE BAY,"960,000",775.01,"1,239",Oct-22,PASIR RIS LINK,Resale,Strata,72,"13,333",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
SAVANNAH CONDOPARK,"1,050,000","1,022.58","1,027",Oct-22,SIMEI RISE,Resale,Strata,95,"11,053",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE INFLORA,"999,000",882.65,"1,132",Oct-22,FLORA DRIVE,Resale,Strata,82,"12,183",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
TANJONG RIA CONDOMINIUM,"1,850,000","1,280.92","1,444",Oct-22,TANJONG RHU ROAD,Resale,Strata,119,"15,546",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
HILLS TWOONE,"1,450,000","1,140.98","1,271",Oct-22,HILLVIEW TERRACE,Resale,Strata,106,"13,679",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
FLAMINGO VALLEY,"1,405,000",936.47,"1,500",Oct-22,SIGLAP ROAD,Resale,Strata,87,"16,149",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
CHANGI COURT,"1,400,000","1,097.93","1,275",Oct-22,UPPER CHANGI ROAD EAST,Resale,Strata,102,"13,725",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
PARC VERA,"985,000",785.77,"1,254",Oct-22,HOUGANG STREET 32,Resale,Strata,73,"13,493",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
NOUVEL 18,"4,584,000","1,539.25","2,978",Oct-22,ANDERSON ROAD,Resale,Strata,143,"32,056",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE PANORAMA,"1,160,000",699.66,"1,658",Oct-22,ANG MO KIO AVENUE 2,Resale,Strata,65,"17,846",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
RIVERBAY,"630,000",387.5,"1,626",Oct-22,MAR THOMA ROAD,Resale,Strata,36,"17,500",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
THE MAYFAIR,"990,000",893.41,"1,108",Oct-22,JURONG EAST STREET 32,Resale,Strata,83,"11,928",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
RIVERIA GARDENS,"3,300,000","1,431.61","2,305",Oct-22,RIVER VALLEY GROVE,Resale,Strata,133,"24,812",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE VENUE RESIDENCES,"1,200,000",753.48,"1,593",Oct-22,TAI THONG CRESCENT,Resale,Strata,70,"17,143",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
DORSETT RESIDENCES,"1,638,000",818.06,"2,002",Oct-22,NEW BRIDGE ROAD,Resale,Strata,76,"21,553",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
NATURA@HILLVIEW,"1,010,000","1,044.11",967,Oct-22,HILLVIEW TERRACE,Resale,Strata,97,"10,412",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
EVERGREEN PARK,"943,000","1,076.4",876,Oct-22,HOUGANG AVENUE 7,Resale,Strata,100,"9,430",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
PARC OASIS,"1,300,000","1,227.1","1,059",Oct-22,JURONG EAST AVENUE 1,Resale,Strata,114,"11,404",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
URBAN VISTA,"1,128,000",688.9,"1,637",Oct-22,TANAH MERAH KECHIL LINK,Resale,Strata,64,"17,625",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SUNFLOWER COURT,"1,040,000","1,044.11",996,Oct-22,LORONG 6 GEYLANG,Resale,Strata,97,"10,722",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,378,000","1,431.61",963,Oct-22,SELETAR ROAD,Resale,Strata,133,"10,361",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
CENTRAL GREEN CONDOMINIUM,"1,960,000","1,291.68","1,517",Oct-22,JALAN MEMBINA,Resale,Strata,120,"16,333",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,01 to 05
KOVAN GRANDEUR,"938,000",914.94,"1,025",Oct-22,TAMPINES ROAD,Resale,Strata,85,"11,035",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
IVORY HEIGHTS,"1,800,000","1,700.71","1,058",Oct-22,JURONG EAST STREET 13,Resale,Strata,158,"11,392",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,21 to 25
M21,"4,350,000","3,207.67","1,356",Oct-22,MANDALAY ROAD,Resale,Strata,298,"14,597",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE TESSARINA,"2,620,000","1,313.21","1,995",Oct-22,WILBY ROAD,Resale,Strata,122,"21,475",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE TRILINQ,"1,650,000",914.94,"1,803",Oct-22,JALAN LEMPENG,Resale,Strata,85,"19,412",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,710,000","1,862.17",918,Oct-22,CANBERRA DRIVE,Resale,Strata,173,"9,884",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE WISTERIA,"1,150,000",968.76,"1,187",Oct-22,YISHUN RING ROAD,Resale,Strata,90,"12,778",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
HILLSTA,"1,060,000",990.29,"1,070",Oct-22,PHOENIX ROAD,Resale,Strata,92,"11,522",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"1,380,000","1,033.34","1,335",Oct-22,UPPER SERANGOON VIEW,Resale,Strata,96,"14,375",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
SEVENTY SAINT PATRICK'S,"2,100,000","1,054.87","1,991",Oct-22,ST. PATRICK'S ROAD,Resale,Strata,98,"21,429",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE RAINTREE,"1,800,000","1,388.56","1,296",Oct-22,BUKIT DRIVE,Resale,Strata,129,"13,953",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,06 to 10
PARC CENTENNIAL,"1,920,000","1,097.93","1,749",Oct-22,KAMPONG JAVA ROAD,Resale,Strata,102,"18,824",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE PROMENADE@PELIKAT,"680,000",473.62,"1,436",Oct-22,JALAN PELIKAT,Resale,Strata,44,"15,455",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
MILL POINT,"1,860,000",914.94,"2,033",Oct-22,ZION CLOSE,Resale,Strata,85,"21,882",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
CITY GATE,"1,390,000",688.9,"2,018",Oct-22,BEACH ROAD,Resale,Strata,64,"21,719",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
VISIONCREST,"2,850,000","1,227.1","2,323",Oct-22,OXLEY RISE,Resale,Strata,114,"25,000",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,188,888","1,022.58","1,163",Oct-22,MILTONIA CLOSE,Resale,Strata,95,"12,515",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
DUCHESS CREST,"2,260,000","1,345.5","1,680",Oct-22,DUCHESS AVENUE,Resale,Strata,125,"18,080",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
ADRIA,"2,450,000","1,280.92","1,913",Oct-22,DERBYSHIRE ROAD,Resale,Strata,119,"20,588",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
SOPHIA HILLS,"2,140,000","1,011.82","2,115",Oct-22,MOUNT SOPHIA,Resale,Strata,94,"22,766",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
ECHELON,"1,550,000",731.95,"2,118",Oct-22,ALEXANDRA VIEW,Resale,Strata,68,"22,794",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"1,800,000","1,227.1","1,467",Oct-22,SIN MING WALK,Resale,Strata,114,"15,789",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
RIVEREDGE,"2,500,000","1,593.07","1,569",Oct-22,SAMPAN PLACE,Resale,Strata,148,"16,892",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,01 to 05
SEASONS PARK,"1,130,000","1,108.69","1,019",Oct-22,YIO CHU KANG ROAD,Resale,Strata,103,"10,971",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
WEST BAY CONDOMINIUM,"1,480,000","1,474.67","1,004",Oct-22,WEST COAST CRESCENT,Resale,Strata,137,"10,803",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
SCOTTS SQUARE,"2,100,000",635.08,"3,307",Oct-22,SCOTTS ROAD,Resale,Strata,59,"35,593",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
COSTA DEL SOL,"2,150,000","1,237.86","1,737",Oct-22,BAYSHORE ROAD,Resale,Strata,115,"18,696",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
KOVAN GRANDEUR,"728,000",570.49,"1,276",Oct-22,TAMPINES ROAD,Resale,Strata,53,"13,736",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
ST MICHAEL'S CONDOMINIUM,"1,200,000",958,"1,253",Oct-22,ST. MICHAEL'S ROAD,Resale,Strata,89,"13,483",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
BOWMONT CENTRE,"2,185,000","1,883.7","1,160",Oct-22,SIGLAP DRIVE,Resale,Strata,175,"12,486",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,170,000",656.6,"1,782",Oct-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"19,180",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
TEMBELING CENTRE,"1,800,000","1,323.97","1,360",Oct-22,TEMBELING ROAD,Resale,Strata,123,"14,634",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARC CENTROS,"1,080,000",764.24,"1,413",Oct-22,PUNGGOL CENTRAL,Resale,Strata,71,"15,211",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVER PLACE,"1,950,000","1,291.68","1,510",Oct-22,HAVELOCK ROAD,Resale,Strata,120,"16,250",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
GAIA,"1,700,000","1,022.58","1,662",Oct-22,JALAN DUSUN,Resale,Strata,95,"17,895",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
MON JERVOIS,"1,920,000","1,001.05","1,918",Oct-22,JERVOIS ROAD,Resale,Strata,93,"20,645",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
ROSEWOOD SUITES,"1,100,000","1,097.93","1,002",Oct-22,ROSEWOOD DRIVE,Resale,Strata,102,"10,784",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
MIRAGE TOWER,"2,950,000","1,367.03","2,158",Oct-22,KIM SENG ROAD,Resale,Strata,127,"23,228",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE PEAK@BALMEG,"1,850,000","1,216.33","1,521",Oct-22,BALMEG HILL,Resale,Strata,113,"16,372",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
# 1 SUITES,"700,000",624.31,"1,121",Oct-22,LORONG 20 GEYLANG,Resale,Strata,58,"12,069",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SKYWOODS,"1,428,000","1,011.82","1,411",Oct-22,DAIRY FARM HEIGHTS,Resale,Strata,94,"15,191",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
LA FIESTA,"1,120,000",828.83,"1,351",Oct-22,SENGKANG SQUARE,Resale,Strata,77,"14,545",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,168,000","1,076.4","1,085",Oct-22,FLORA DRIVE,Resale,Strata,100,"11,680",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,300,000",807.3,"1,610",Oct-22,WHAMPOA EAST,Resale,Strata,75,"17,333",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE LAURELS,"2,490,000",882.65,"2,821",Oct-22,CAIRNHILL ROAD,Resale,Strata,82,"30,366",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"860,000",452.09,"1,902",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,42,"20,476",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
STRAITS MANSIONS,"2,480,000","1,248.62","1,986",Oct-22,SEA AVENUE,Resale,Strata,116,"21,379",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
8 @ MOUNT SOPHIA,"1,360,000",850.36,"1,599",Oct-22,MOUNT SOPHIA,Resale,Strata,79,"17,215",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,500,000","1,044.11","1,437",Oct-22,HILLVIEW RISE,Resale,Strata,97,"15,464",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
